Chr Gene nSNPs nSims Start Stop Test Pvalue
"11" "MS4A10" 37 1000 60309396 60325354 22.5592490793996 0.765
"11" "MS4A12" 22 1000 60016826 60031477 14.3753702253009 0.636
"11" "MS4A13" 18 1000 60039461 60066767 11.7434486379973 0.592
"11" "MS4A14" 25 1000 59920062 59941804 7.34380430127763 0.882
"11" "MS4A15" 31 1000 60280915 60300780 21.71237033527 0.687
"11" "MS4A2" 21 1000 59612712 59622592 14.2674636189546 0.616
"11" "MS4A3" 23 1000 59580676 59595164 13.4838034851061 0.743
"11" "MS4A4A" 23 1000 59804714 59833021 31.252393175093 0.209
"11" "MS4A5" 31 1000 59953637 59971841 13.2615941984289 0.772
"11" "MS4A6A" 12 1000 59695655 59707250 11.5593264257371 0.349
"11" "MS4A6E" 17 1000 59858930 59865017 26.6743814027176 0.154
"11" "MS4A7" 28 1000 59902533 59920002 26.3843057069505 0.421
"11" "MS4A8B" 10 1000 60223622 60239861 9.95271025840731 0.421
"11" "MTA2" 11 1000 62117250 62125879 6.67298257664159 0.496
"11" "MTCH2" 11 1000 47595443 47620640 6.39685005860501 0.555
"11" "MTL5" 22 1000 68231483 68275564 14.4383022724556 0.616
"11" "MTMR2" 21 1000 95205693 95297019 22.1045067601809 0.367
"11" "MTNR1B" 16 1000 92342436 92355596 9.41424118940022 0.75
"11" "MUC15" 30 1000 26538427 26550356 37.8259053658578 0.216
"11" "MUC2" 31 1000 1064874 1094417 29.9205853109336 0.439
"11" "MUC5AC" 33 1e+05 1132473 1245302 80.8708283191102 0.014
"11" "MUC5B" 22 1e+05 1200871 1239982 61.2265157509436 0.01211
"11" "MUC6" 25 1000 1002823 1026706 29.5855708835286 0.298
"11" "MUPCDH" 25 1000 606574 615007 31.8431448952866 0.247
"11" "MUS81" 25 1000 65384447 65390490 13.9337811922068 0.609
"11" "MYBPC3" 16 1000 47309532 47330829 13.1398620002802 0.473
"11" "MYEOV" 23 1000 68818197 68821330 31.5156386287509 0.238
"11" "MYO7A" 51 1000 76516957 76603934 62.5774777559333 0.234
"11" "MYOD1" 16 1000 17697685 17700254 11.2535897445081 0.618
"11" "NAALAD2" 22 1000 89507465 89565427 22.5665059949819 0.364
"11" "NAALADL1" 17 1000 64568870 64582585 29.8869519481315 0.126
"11" "NADSYN1" 37 1000 70841864 70890229 13.7160022971709 0.884
"11" "NAP1L4" 32 1000 2922235 2970183 14.3210658158158 0.887
"11" "NARS2" 12 1000 77824890 77963367 6.24785675021446 0.538
"11" "NAT10" 19 1e+05 34083724 34125033 33.9893863292195 0.10394
"11" "NAT11" 15 1000 63463017 63481022 9.4535593773744 0.44
"11" "NAV2" 260 1000 19328846 20099723 308.913604249903 0.183
"11" "NCAM1" 78 1000 112337204 112654368 57.4702574871151 0.744
"11" "NCAPD3" 16 1000 133527546 133599636 12.5870002634005 0.527
"11" "NDUFC2" 13 1000 77457043 77468913 8.04662464797934 0.598
"11" "NDUFS3" 5 1000 47557207 47562690 4.23673988834257 0.44
"11" "NDUFS8" 22 1000 67554669 67560690 34.3847518798777 0.183
"11" "NDUFV1" 24 1000 67130898 67136588 26.4063027431116 0.333
"11" "NELL1" 284 1000 20647711 21553577 231.250720445891 0.799
"11" "NEU3" 12 1000 74377597 74396391 1.48484340831009 0.986
"11" "NFRKB" 30 1000 129239574 129268114 26.9314404862154 0.454
"11" "NLRP10" 38 1000 7937731 7941635 27.7722094091022 0.649
"11" "NLRP14" 25 1000 6998275 7049333 9.46564579056829 0.865
"11" "NLRP6" 33 1000 268569 275304 37.2037293633718 0.31
"11" "NLRX1" 20 1000 118544649 118559936 22.9343175352804 0.286
"11" "NNMT" 38 1000 113671744 113688448 20.58929324557 0.83
"11" "NOX4" 23 1000 88699160 88864301 20.2988591126981 0.503
"11" "NPAS4" 12 1000 65945050 65950753 3.92348944918245 0.861
"11" "NPAT" 14 1000 107533327 107598575 24.7852688606822 0.115
"11" "NR1H3" 17 1000 47227024 47246977 12.7823509658904 0.506
"11" "NRGN" 21 1000 124115038 124122312 15.7671759230331 0.621
"11" "NRIP3" 30 1000 8960967 8982124 25.1803321850201 0.466
"11" "NRXN2" 24 1e+05 64130221 64247236 67.3679933339179 0.05058
"11" "NUCB2" 17 1000 17254861 17309646 3.7714961390124 0.957
"11" "NUDT22" 22 1000 63750313 63754064 17.5181397211307 0.558
"11" "NUDT8" 28 1000 67151984 67153977 25.0496910830463 0.456
"11" "NUMA1" 7 1000 71391558 71469221 3.94909019925853 0.512
"11" "NUP160" 5 1000 47756245 47826633 4.47641902662996 0.385
"11" "NUP98" 51 1000 3652815 3775468 56.1424278724256 0.33
"11" "NXF1" 16 1000 62316173 62329540 8.71473448233828 0.573
"11" "OAF" 23 1000 119586956 119605860 39.564561428519 0.114
"11" "ODF3" 23 1000 186760 190258 38.2167623979375 0.151
"11" "ODZ4" 214 1000 78041975 78829343 225.075055362898 0.383
"11" "OLFML1" 52 1000 7463330 7489139 48.3458548964533 0.474
"11" "OMP" 25 1000 76491533 76492025 42.6584501651226 0.107
"11" "OPCML" 327 1000 131790084 132907613 257.393178049832 0.843
"11" "OR10A2" 24 1000 6847561 6848473 5.69970886803176 0.954
"11" "OR10A3" 36 1000 7916698 7917643 27.4138311895337 0.612
"11" "OR10A4" 26 1000 6854454 6855402 10.849968618856 0.841
"11" "OR10A5" 24 1000 6823489 6824443 5.49721279610462 0.933
"11" "OR10A6" 36 1000 7905840 7906785 28.530303853027 0.612
"11" "OR10AG1" 12 1000 55491609 55492515 6.24502464346823 0.684
"11" "OR10G4" 23 1000 123391491 123392427 35.4209120445097 0.159
"11" "OR10G7" 26 1000 123413982 123414918 41.6567016232245 0.137
"11" "OR10G8" 23 1000 123405539 123406475 40.2212907398625 0.125
"11" "OR10G9" 25 1000 123398929 123399865 40.6780890088021 0.11
"11" "OR10Q1" 26 1000 57751963 57752923 21.1306707877239 0.501
"11" "OR10S1" 16 1000 123352612 123353608 20.0153860312686 0.277
"11" "OR10V1" 9 1000 59236964 59237894 14.0271135955084 0.168
"11" "OR10W1" 18 1000 57790839 57792308 17.5607271506928 0.389
"11" "OR1S1" 24 1000 57738792 57739770 16.5952843263672 0.588
"11" "OR1S2" 25 1000 57727251 57728229 15.7822180546668 0.633
"11" "OR2AG1" 30 1000 6762844 6763795 4.66688893640217 0.992
"11" "OR2AG2" 29 1000 6745813 6746764 4.96116895519753 0.993
"11" "OR2AT4" 12 1000 74477443 74478406 16.3773870886509 0.239
"11" "OR2D2" 28 1000 6869380 6870307 17.5811679269765 0.705
"11" "OR2D3" 28 1000 6898808 6899801 24.6498751527123 0.524
"11" "OR4A15" 16 1000 54891935 54892970 9.213821626479 0.663
"11" "OR4A16" 13 1000 54867252 54868239 8.18802118725145 0.67
"11" "OR4A47" 4 1000 48466920 48467850 0.860548487423777 0.873
"11" "OR4A5" 7 1000 51268023 51268971 6.79553541357995 0.412
"11" "OR4B1" 16 1000 48194937 48195867 9.26336511551654 0.603
"11" "OR4C11" 12 1000 55127492 55128425 8.29706063521081 0.608
"11" "OR4C12" 4 1000 49959683 49960613 0.755712603557165 0.906
"11" "OR4C13" 5 1000 49930550 49931480 0.876575950563884 0.916
"11" "OR4C15" 15 1000 55078358 55079471 11.0066745738861 0.585
"11" "OR4C16" 13 1000 55096179 55097112 8.34936555790896 0.647
"11" "OR4C3" 7 1000 48303068 48304058 1.08626528652363 0.904
"11" "OR4C45" 7 1000 48323475 48330575 1.08626528652363 0.921
"11" "OR4C46" 8 1000 51371857 51372787 5.77558626336005 0.579
"11" "OR4C6" 3 1000 55189218 55190148 2.91882935567419 0.378
"11" "OR4D10" 18 1e+05 59001478 59002414 66.50402682199 0.01337
"11" "OR4D11" 15 1e+05 59027624 59028560 37.1007844316508 0.04887
"11" "OR4D5" 26 1000 123315533 123316490 16.8873849184054 0.618
"11" "OR4D6" 19 1e+05 58981009 58981954 84.6019269645647 0.00878
"11" "OR4D9" 10 1000 59038961 59039906 10.7670498821726 0.323
"11" "OR4P4" 4 1000 55162409 55163348 3.83100711155726 0.386
"11" "OR4S1" 11 1000 48284350 48285280 2.88932720639154 0.853
"11" "OR4S2" 2 1000 55174955 55175891 2.91465741506365 0.221
"11" "OR4X1" 14 1000 48241988 48242906 5.35950949333498 0.744
"11" "OR4X2" 12 1000 48223231 48224143 6.02456012292368 0.659
"11" "OR51A2" 41 1000 4932577 4933519 43.7990587388873 0.349
"11" "OR51A4" 41 1000 4923964 4924906 40.4750691689986 0.447
"11" "OR51A7" 40 1000 4885175 4886114 38.0558479553829 0.442
"11" "OR51B2" 49 1000 5301103 5302158 59.0512307964051 0.234
"11" "OR51B4" 44 1000 5278819 5279752 53.6713870718994 0.252
"11" "OR51B5" 55 1000 5320391 5321330 56.5861624652437 0.396
"11" "OR51B6" 52 1000 5329313 5330252 56.3373178024742 0.337
"11" "OR51D1" 34 1000 4617596 4618571 34.7211248723102 0.405
"11" "OR51E1" 36 1000 4630135 4631485 37.2670582627749 0.418
"11" "OR51E2" 46 1000 4657976 4675645 47.6639204448487 0.351
"11" "OR51F1" 31 1000 4746784 4747723 25.5081783372809 0.533
"11" "OR51F2" 18 1000 4799191 4800220 13.2841414459188 0.587
"11" "OR51G1" 44 1000 4901179 4902145 44.1568132252605 0.423
"11" "OR51G2" 44 1000 4892524 4893469 44.1093063107329 0.372
"11" "OR51I1" 45 1000 5418375 5419320 28.6207053567059 0.677
"11" "OR51I2" 48 1000 5431294 5432233 31.7671382326642 0.657
"11" "OR51L1" 24 1000 4976788 4977736 39.2068901212241 0.118
"11" "OR51M1" 48 1000 5367204 5368185 34.347548581928 0.55
"11" "OR51Q1" 47 1000 5400006 5400960 22.2365999712923 0.828
"11" "OR51S1" 22 1000 4826042 4827014 18.4510556282411 0.51
"11" "OR51T1" 38 1000 4859624 4860689 35.8577318565244 0.429
"11" "OR51V1" 24 1000 5177540 5178506 15.3268165076868 0.726
"11" "OR52A1" 25 1000 5129236 5130175 9.7833189346141 0.894
"11" "OR52A4" 26 1000 5098469 5099384 5.87830209288925 0.988
"11" "OR52A5" 25 1000 5109497 5110448 5.50226834470357 0.989
"11" "OR52B2" 25 1000 6147160 6148132 8.62251418166381 0.916
"11" "OR52B4" 17 1000 4345156 4346101 13.0950045769869 0.554
"11" "OR52B6" 49 1000 5558682 5559690 66.7585128428102 0.184
"11" "OR52D1" 49 1000 5466512 5467469 33.0661065684382 0.705
"11" "OR52E2" 29 1000 5036455 5037433 36.5885636496615 0.272
"11" "OR52E4" 15 1000 5862098 5863037 20.9254073263521 0.239
"11" "OR52E6" 18 1000 5818761 5819703 18.0777945655233 0.379
"11" "OR52E8" 21 1000 5834554 5835508 22.6519337978429 0.361
"11" "OR52H1" 52 1000 5522366 5523329 37.0332948974211 0.641
"11" "OR52I1" 47 1000 4571844 4572819 34.7875351112965 0.639
"11" "OR52I2" 43 1000 4564618 4565671 33.9880173333382 0.594
"11" "OR52J3" 33 1000 5024331 5025267 48.1699988602272 0.188
"11" "OR52K1" 25 1000 4466706 4467651 21.7845350408734 0.5
"11" "OR52K2" 33 1000 4427145 4428090 19.5188533059155 0.802
"11" "OR52L1" 31 1000 5963746 5964736 32.7772925424571 0.404
"11" "OR52M1" 41 1000 4522996 4523950 39.469335479625 0.404
"11" "OR52N1" 16 1000 5765659 5766622 11.4671193462154 0.562
"11" "OR52N2" 20 1000 5798141 5799107 8.74656039509282 0.826
"11" "OR52N4" 17 1000 5732546 5733512 20.3383307300316 0.288
"11" "OR52N5" 16 1000 5755465 5756440 10.9421044936292 0.607
"11" "OR52R1" 26 1000 4781238 4782423 26.7875349928035 0.372
"11" "OR52W1" 25 1000 6177029 6177992 6.65821747505576 0.959
"11" "OR56A1" 26 1000 6004553 6005510 17.535153493866 0.7
"11" "OR56A3" 21 1e+05 5925152 5926100 37.0772202656219 0.10575
"11" "OR56A4" 26 1000 5979856 5980954 17.7112249851094 0.7
"11" "OR56B1" 20 1000 5714322 5715297 25.6396912588291 0.256
"11" "OR56B4" 16 1000 6085584 6086544 11.0676481686778 0.535
"11" "OR5A1" 17 1e+05 58967217 58968165 83.8078974093544 0.00814
"11" "OR5A2" 14 1e+05 58946027 58947002 77.1209947081969 0.00917
"11" "OR5AK2" 7 1000 56512964 56513894 10.599054052518 0.208
"11" "OR5AN1" 3 1e+05 58888507 58889443 12.2055054668943 0.03168
"11" "OR5AP2" 12 1000 56165540 56166491 12.2799826234618 0.355
"11" "OR5AR1" 13 1000 56187737 56188670 12.6026929909507 0.39
"11" "OR5AS1" 8 1000 55554470 55555445 10.5275762123386 0.268
"11" "OR5B12" 15 1000 57963255 57964200 3.9081403192116 0.872
"11" "OR5B17" 14 1000 57882173 57883118 4.62122147985621 0.722
"11" "OR5B2" 15 1000 57946380 57947310 3.9081403192116 0.877
"11" "OR5B21" 8 1000 58031224 58032154 2.56206180379049 0.806
"11" "OR5B3" 14 1000 57926513 57927458 3.46037245879611 0.843
"11" "OR5D13" 15 1000 55297489 55298434 11.1972405220239 0.54
"11" "OR5D14" 19 1000 55319607 55320552 18.292040987328 0.403
"11" "OR5D16" 15 1000 55362803 55363790 17.7856646319995 0.316
"11" "OR5D18" 19 1000 55343681 55344623 20.7929500748346 0.338
"11" "OR5F1" 7 1000 55517732 55518677 6.77998863427381 0.419
"11" "OR5I1" 17 1000 55459507 55460452 15.3704807281523 0.398
"11" "OR5J2" 8 1000 55700669 55701608 3.61379666918258 0.713
"11" "OR5L1" 20 1000 55335518 55336454 20.8051917941771 0.384
"11" "OR5L2" 16 1000 55351270 55352206 18.6253037627298 0.274
"11" "OR5M1" 12 1000 56136606 56137554 11.3604771846241 0.416
"11" "OR5M10" 15 1000 56100825 56101773 9.96298977476711 0.633
"11" "OR5M11" 13 1000 56066391 56067309 7.51554063776497 0.687
"11" "OR5M3" 12 1000 55993625 55994549 4.9530700074881 0.824
"11" "OR5M8" 15 1000 56014486 56015422 8.67184134451696 0.734
"11" "OR5M9" 17 1000 55986520 55987453 7.76360463843017 0.784
"11" "OR5P2" 11 1000 7774096 7775065 4.51307427069426 0.73
"11" "OR5P3" 14 1000 7803159 7804095 8.69679164628421 0.621
"11" "OR5R1" 19 1000 55941309 55942284 16.5064293879284 0.48
"11" "OR5T1" 14 1000 55799690 55800671 13.3102494862496 0.389
"11" "OR5T2" 13 1000 55756157 55757237 8.94337244120785 0.594
"11" "OR5T3" 12 1000 55776251 55777274 8.89442214073671 0.528
"11" "OR5W2" 16 1000 55437701 55438634 15.3172298032892 0.402
"11" "OR6A2" 28 1000 6772331 6773715 2.98510830757988 0.995
"11" "OR6M1" 14 1000 123181325 123182267 11.4553139058703 0.508
"11" "OR6Q1" 13 1000 57555000 57555954 9.78687749615691 0.548
"11" "OR6T1" 25 1000 123318783 123319755 16.4736198785882 0.601
"11" "OR6X1" 24 1000 123129497 123130436 13.1185005331928 0.717
"11" "OR8A1" 24 1e+05 123945174 123946155 47.4695060541051 0.05244
"11" "OR8B12" 24 1e+05 123917827 123918760 45.518502583969 0.06645
"11" "OR8B2" 11 1e+05 123757507 123758449 27.597083107204 0.05675
"11" "OR8B3" 13 1e+05 123771515 123772457 44.0620646285333 0.01176
"11" "OR8B4" 16 1e+05 123799047 123799977 53.9240684330084 0.00729
"11" "OR8B8" 14 1e+05 123815255 123816191 58.2362904320279 0.00307
"11" "OR8D1" 15 1e+05 123684945 123685872 45.1544520821785 0.03097
"11" "OR8D2" 13 1e+05 123694367 123695303 41.786732565024 0.0264
"11" "OR8D4" 28 1000 123282348 123283293 17.0119861364027 0.666
"11" "OR8G1" 19 1e+05 123625632 123640966 44.8309590176053 0.06734
"11" "OR8G2" 14 1000 123600607 123601522 29.1243544316803 0.121
"11" "OR8G5" 17 1e+05 123639932 123640973 44.5468550495985 0.05026
"11" "OR8H1" 9 1000 55814178 55815114 9.13990432737369 0.356
"11" "OR8H2" 10 1000 55629094 55630033 11.5501407566963 0.312
"11" "OR8H3" 10 1000 55646424 55647363 10.2974680085949 0.38
"11" "OR8I2" 10 1000 55617359 55618292 11.5501407566963 0.305
"11" "OR8J1" 19 1000 55884298 55885249 23.8255120126133 0.265
"11" "OR8J3" 9 1000 55660822 55661770 8.7253521110516 0.39
"11" "OR8K1" 19 1000 55870090 55871050 25.3766320785397 0.234
"11" "OR8K3" 13 1000 55842358 55843297 17.0158690635959 0.222
"11" "OR8K5" 9 1000 55683445 55684369 6.30207839993076 0.576
"11" "OR8U1" 21 1000 55899675 55900605 23.8540096625412 0.325
"11" "OR8U8" 73 1000 55899675 56265136 69.1571424796686 0.436
"11" "OR9G1" 18 1000 56224439 56225357 23.2788448539978 0.246
"11" "OR9G4" 16 1000 56266879 56267863 20.5897765036394 0.247
"11" "OR9G9" 18 1000 56224439 56225357 23.2788448539978 0.234
"11" "OR9I1" 21 1000 57642547 57643492 28.0799579683871 0.221
"11" "OR9Q1" 53 1000 57547928 57705614 50.6859902946115 0.401
"11" "OR9Q2" 27 1000 57714538 57715483 21.2263028674652 0.533
"11" "ORAOV1" 14 1000 69189512 69199346 7.4669949458613 0.811
"11" "OSBP" 10 1000 59098446 59140193 11.3005889260462 0.328
"11" "OSBPL5" 55 1000 3064921 3143116 42.0646088296483 0.731
"11" "OTUB1" 15 1000 63509900 63522468 10.1958413127265 0.489
"11" "OVCH2" 34 1000 7669019 7684517 22.0927016603242 0.727
"11" "OVOL1" 20 1000 65311104 65321261 13.357615608345 0.616
"11" "P2RX3" 31 1000 56862524 56894125 45.2603241127999 0.191
"11" "P2RY2" 26 1000 72606991 72625043 31.2962624846075 0.262
"11" "P2RY6" 24 1000 72653217 72687312 32.8730996820495 0.184
"11" "P4HA3" 22 1e+05 73655349 73700347 45.8008638972089 0.10135
"11" "P53AIP1" 36 1000 128310479 128318032 33.7600005038647 0.479
"11" "PAAF1" 25 1000 73265680 73316427 15.7132747221551 0.616
"11" "PACS1" 38 1000 65594399 65768789 73.531063153576 0.107
"11" "PACSIN3" 18 1000 47155656 47164534 9.72495855890498 0.66
"11" "PAFAH1B2" 14 1000 116520249 116544024 3.83991838511389 0.899
"11" "PAK1" 15 1000 76710707 76862756 5.21710017533248 0.846
"11" "PANX1" 20 1000 93501741 93554785 7.46398084273363 0.859
"11" "PANX3" 22 1000 123986662 123995461 35.2659173878573 0.112
"11" "PARVA" 75 1000 12355721 12507986 58.1691245450001 0.703
"11" "PATE" 19 1000 125121397 125124953 23.1757528291712 0.297
"11" "PATE-DJ" 16 1000 125163256 125165707 18.662774463727 0.303
"11" "PATL1" 13 1000 59160767 59193087 17.3999681079615 0.242
"11" "PAX6" 15 1000 31762915 31796085 4.44085520303977 0.923
"11" "PC" 18 1e+05 66372572 66482423 41.1357446140736 0.07097
"11" "PCF11" 13 1000 82545784 82574483 15.596492956412 0.285
"11" "PCNXL3" 26 1000 65140358 65161486 20.8736967828339 0.485
"11" "PCSK7" 19 1000 116580997 116608021 5.24259489154263 0.962
"11" "PDDC1" 23 1000 757222 767487 19.2232389615447 0.472
"11" "PDE2A" 57 1000 71964832 72063060 40.4254949077838 0.728
"11" "PDE3B" 61 1000 14621906 14848926 89.7657973693254 0.207
"11" "PDGFD" 68 1000 103283123 103540237 65.7734182793955 0.484
"11" "PDHX" 29 1e+05 34894740 34974094 62.9458432873357 0.06326
"11" "PDZD3" 19 1000 118561404 118566130 19.4669276561272 0.352
"11" "PELI3" 14 1000 65990911 66001384 6.04484380497969 0.674
"11" "PEX16" 11 1000 45887795 45896182 5.19821317742928 0.825
"11" "PGA3" 3 1e+05 60727559 60736926 8.2776531985935 0.08578
"11" "PGA4" 4 1000 60746396 60755755 9.10583088426002 0.107
"11" "PGA5" 2 1000 60765244 60775491 3.63438727722785 0.163
"11" "PGM2L1" 34 1000 73719008 73787150 52.9654804165832 0.174
"11" "PGR" 35 1000 100405564 100505754 23.9402265024246 0.724
"11" "PHCA" 24 1000 76249564 76412498 13.9760839955454 0.59
"11" "PHF21A" 26 1000 45907445 46099561 18.6210366045099 0.664
"11" "PHLDA2" 31 1000 2906078 2907226 17.0730986976769 0.856
"11" "PHLDB1" 31 1000 117982422 118033951 28.7060249342173 0.443
"11" "PHOX2A" 18 1000 71627768 71632868 7.34398599187885 0.851
"11" "PICALM" 24 1000 85346132 85457756 13.0338749842085 0.714
"11" "PIH1D2" 15 1000 111439943 111450105 24.8667943700771 0.15
"11" "PIK3C2A" 8 1000 17064699 17147930 1.76118728300723 0.908
"11" "PITPNM1" 9 1000 67015814 67028416 6.69072330683468 0.462
"11" "PIWIL4" 40 1000 93940181 93994234 36.4970214376886 0.491
"11" "PKNOX2" 89 1000 124539768 124808495 94.456800470039 0.342
"11" "PKP3" 25 1000 384216 394908 29.7635920740401 0.28
"11" "PLAC1L" 25 1000 59564323 59572092 16.0424205291583 0.687
"11" "PLCB3" 21 1000 63775697 63791604 15.499563330023 0.554
"11" "PLEKHA7" 54 1000 16765785 16992535 67.6224754248092 0.222
"11" "PLEKHB1" 24 1000 73034870 73051512 32.5335543538544 0.2
"11" "PMP22CD" 27 1000 123258842 123261550 19.1403310984407 0.589
"11" "PNPLA2" 30 1000 808901 815217 25.3409405034139 0.464
"11" "POLA2" 11 1000 64786007 64821664 3.12557007808283 0.877
"11" "POLD3" 34 1000 73981276 74031413 39.670251707644 0.318
"11" "POLD4" 7 1000 66875594 66877593 2.73953254147648 0.544
"11" "POLR2G" 11 1000 62285590 62290757 8.45474213875269 0.548
"11" "POLR2L" 25 1000 829720 832529 28.8219664002877 0.278
"11" "POU2AF1" 25 1000 110728189 110755367 25.5570507078177 0.395
"11" "POU2F3" 44 1000 119616160 119695863 69.4449523257485 0.115
"11" "PPFIA1" 23 1000 69794470 69908150 21.5894843095743 0.425
"11" "PPFIBP2" 86 1000 7491576 7631567 65.6143034617938 0.735
"11" "PPME1" 15 1000 73560015 73643396 12.8832751303058 0.439
"11" "PPP1CA" 16 1000 66922227 66925952 6.70504443976769 0.655
"11" "PPP1R14B" 22 1000 63768526 63770989 17.6570836685731 0.501
"11" "PPP2R1B" 13 1000 111102841 111142379 15.3697025508841 0.299
"11" "PPP2R5B" 20 1000 64448755 64458523 11.9096869369965 0.682
"11" "PRCP" 23 1000 82213056 82289205 39.944796217599 0.125
"11" "PRDM10" 40 1000 129274810 129377940 48.4049786203366 0.25
"11" "PRDM11" 48 1000 45072139 45203479 18.2137384619769 0.954
"11" "PRDX5" 17 1000 63842144 63845859 13.0643699673949 0.499
"11" "PRG2-1" 21 1000 56911409 56914706 32.0588916231385 0.179
"11" "PRG3" 24 1000 56900818 56905199 23.9685749971131 0.378
"11" "PRKCDBP" 31 1000 6296751 6298316 33.2884523504002 0.387
"11" "PRKRIR" 19 1000 75738651 75769528 12.4672067951943 0.685
"11" "PRMT3" 38 1000 20365678 20487349 21.7837267035702 0.796
"11" "PRPF19" 22 1000 60414777 60430632 9.68278062896997 0.711
"11" "PRRG4" 24 1000 32808064 32832681 18.1289738770518 0.528
"11" "PRSS23" 19 1000 86189138 86199921 7.68203712055488 0.812
"11" "PSMA1" 36 1000 14482997 14621739 31.7020477953044 0.455
"11" "PSMAL" 8 1000 89032112 89071534 1.85869250037406 0.85
"11" "PSMC3" 13 1000 47396895 47404600 8.89324731101368 0.531
